Drug1	Drug2
DB01076	DB00402
DB01076	DB01118
DB01076	DB00425
DB01076	DB01128
DB01076	DB01202
DB01076	DB00869
DB01076	DB00745
DB01076	DB01020
DB01076	DB00947
DB01076	DB00545
DB01076	DB00477
DB01076	DB00951
DB01076	DB00407
DB01076	DB00377
DB01076	DB01229
DB01076	DB01045
DB01076	DB01222
DB01076	DB00284
DB01076	DB00199
DB01076	DB00619
DB01076	DB00162
DB01076	DB00281
DB01076	DB01211
DB01076	DB00315
DB01076	DB00220
DB01076	DB00401
DB01076	DB01610
DB01076	DB00557
DB01076	DB00603
DB01076	DB00790
DB01076	DB00379
DB01076	DB00690
DB01076	DB00214
DB01076	DB00480
DB01076	DB01005
DB01076	DB00207
DB01076	DB00909
DB01076	DB00773
DB01076	DB00535
DB01076	DB00900
DB01076	DB00734
DB01076	DB00806
DB01076	DB01173
DB01076	DB00544
DB01076	DB00461
DB01076	DB00279
DB01076	DB00238
DB01076	DB00313
DB01076	DB00541
DB01076	DB00887
DB01076	DB01095
DB01076	DB01112
DB01076	DB01136
DB01076	DB00443
DB01076	DB00310
DB01076	DB01044
DB01076	DB01595
DB01076	DB00983
DB01076	DB01150
DB01076	DB00813
DB01076	DB00549
DB01076	DB00484
DB01076	DB00376
DB01076	DB00482
DB01076	DB00481
DB01076	DB01079
DB01076	DB00567
DB01076	DB00749
DB01076	DB00804
DB01076	DB01062
DB01076	DB00669
DB01076	DB00874
DB01076	DB01242
DB01076	DB01241
DB01076	DB00881
DB01076	DB00186
DB01076	DB04441
DB01076	DB00184
DB01076	DB00490
DB01076	DB00675
DB01076	DB00843
DB01076	DB00524
DB01076	DB00332
DB01076	DB00989
DB01076	DB00334
DB01076	DB00912
DB01076	DB01069
DB01076	DB00175
DB01076	DB00973
DB01076	DB00395
DB01076	DB01110
DB01076	DB00494
DB01076	DB00503
DB01076	DB00158
DB01076	DB00502
DB01076	DB01132
DB01076	DB00938
DB01076	DB00448
DB01076	DB01097
DB01076	DB00496
DB01076	DB01068
DB01076	DB00796
DB01076	DB01043
DB01076	DB00495
DB01076	DB01037
DB01076	DB00795
DB01076	DB00136
DB01076	DB00966
DB01076	DB00399
DB01076	DB00331
DB01076	DB00423
DB01076	DB00538
DB01076	DB06151
DB01076	DB00950
DB01076	DB00605
DB01076	DB01104
DB01076	DB00758
DB01076	DB00390
DB01076	DB00177
DB01076	DB01023
DB01076	DB01039
DB01076	DB00722
DB01076	DB00958
DB01076	DB00915
DB01076	DB00176
DB01076	DB00776
DB01076	DB00328
DB01076	DB05271
DB01076	DB00897
DB01076	DB00668
DB01076	DB00264
DB01076	DB01001
DB01076	DB00396
DB01076	DB01142
DB01076	DB00404
DB01076	DB01072
DB01076	DB01022
DB01076	DB00641
DB01076	DB00650
DB01076	DB00215
DB01076	DB00457
DB01076	DB01105
DB01076	DB00972
DB01076	DB01611
DB01076	DB00468
DB01076	DB00783
DB01076	DB00584
DB01076	DB00715
DB01076	DB00695
DB01076	DB00316
DB01076	DB01101
DB01076	DB01006
DB01076	DB01190
DB01076	DB00370
DB01076	DB01589
DB01076	DB00227
DB01076	DB00575
DB01076	DB01609
DB01076	DB00794
DB01076	DB00737
DB01076	DB00257
DB01076	DB00877
DB01076	DB01126
DB01076	DB00317
DB01076	DB00513
DB01076	DB00678
DB01076	DB00904
DB01076	DB01067
DB01076	DB01041
DB01076	DB01029
DB01076	DB01238
DB01076	DB00339
DB01076	DB00656
DB01076	DB01188
DB01076	DB00421
DB01076	DB00930
DB01076	DB00451
DB01076	DB00684
DB01076	DB00470
DB01076	DB00178
DB01076	DB00857
DB01076	DB01016
DB01076	DB00863
DB01076	DB00987
DB01076	DB00188
DB01076	DB00523
DB01076	DB01216
DB01076	DB00501
DB01076	DB00878
DB01076	DB00433
DB01076	DB01194
DB01076	DB00273
DB01076	DB02530
DB00361	DB00945
DB00361	DB00526
DB00361	DB00996
DB00361	DB00213
DB00361	DB01212
DB00361	DB01413
DB00361	DB01204
DB00361	DB01248
DB00361	DB00990
DB00361	DB01197
DB00361	DB01115
DB00361	DB00341
DB00361	DB00530
DB00361	DB00635
DB00361	DB00441
DB00361	DB00455
DB00361	DB01009
DB00361	DB01224
DB00361	DB00924
DB00361	DB00975
DB00361	DB01233
DB00361	DB00295
DB00361	DB01137
DB00361	DB00642
DB00361	DB00999
DB00361	DB00577
DB00361	DB00742
DB00361	DB00586
DB00361	DB00335
DB00361	DB00967
DB00361	DB00531
DB00361	DB00343
DB00361	DB00757
DB00361	DB00630
DB00361	DB00787
DB00361	DB00512
DB00361	DB00673
DB00361	DB00836
DB00361	DB00231
DB00361	DB00860
DB00361	DB00563
DB00361	DB01036
DB00361	DB01076
DB00361	DB00381
DB00361	DB00338
DB00361	DB00927
DB00361	DB01129
DB00361	DB00327
DB00361	DB00285
DB00361	DB00762
DB00361	DB00916
DB00361	DB00537
DB00361	DB00741
DB00361	DB00829
DB00361	DB00533
DB00361	DB00883
DB00361	DB00889
DB00361	DB00842
DB00361	DB00230
DB00361	DB00497
DB00361	DB00196
DB00361	DB00445
DB00361	DB00564
DB00361	DB01217
DB00361	DB00115
DB00361	DB00959
DB00361	DB01050
DB00361	DB00351
DB00361	DB00727
DB00361	DB00319
DB00361	DB00425
DB00361	DB01020
DB00361	DB00947
DB00361	DB01181
DB00361	DB00407
DB00361	DB00377
DB00361	DB01229
DB00361	DB00619
DB00361	DB00281
DB00361	DB01211
DB00361	DB00214
DB00361	DB00773
DB00361	DB00544
DB00361	DB00541
DB00361	DB01112
DB00361	DB01136
DB00361	DB00443
DB00361	DB00813
DB00361	DB00482
DB00361	DB00481
DB00361	DB01062
DB00361	DB00186
DB00361	DB04441
DB00361	DB00490
DB00361	DB00675
DB00361	DB00305
DB00361	DB00332
DB00361	DB01069
DB00361	DB00175
DB00361	DB00158
DB00361	DB01132
DB00361	DB00938
DB00361	DB00448
DB00361	DB01068
DB00361	DB00399
DB00361	DB00331
DB00361	DB06151
DB00361	DB00950
DB00361	DB01104
DB00361	DB00758
DB00361	DB00390
DB00361	DB00177
DB00361	DB00722
DB00361	DB00958
DB00361	DB00897
DB00361	DB00264
DB00361	DB01001
DB00361	DB00404
DB00361	DB00641
DB00361	DB00650
DB00361	DB00215
DB00361	DB00584
DB00361	DB00715
DB00361	DB00695
DB00361	DB00316
DB00361	DB01101
DB00361	DB01006
DB00361	DB01190
DB00361	DB00370
DB00361	DB00317
DB00361	DB00678
DB00361	DB00904
DB00361	DB01041
DB00361	DB01029
DB00361	DB00421
DB00361	DB00451
DB00361	DB00470
DB00361	DB00178
DB00361	DB00863
DB00361	DB00987
DB00361	DB00188
DB00361	DB00433
DB00194	DB00945
DB00194	DB00996
DB00194	DB00213
DB00194	DB01212
DB00194	DB00853
DB00194	DB01413
DB00194	DB01115
DB00194	DB00571
DB00194	DB01042
DB00194	DB01233
DB00194	DB00295
DB00194	DB01137
DB00194	DB00999
DB00194	DB00577
DB00194	DB01327
DB00194	DB00335
DB00194	DB00864
DB00194	DB00343
DB00194	DB00661
DB00194	DB00787
DB00194	DB00512
DB00194	DB00860
DB00194	DB00563
DB00194	DB01076
DB00194	DB00381
DB00194	DB00338
DB00194	DB00627
DB00194	DB00927
DB00194	DB00916
DB00194	DB00741
DB00194	DB00533
DB00194	DB00818
DB00194	DB01586
DB00194	DB00889
DB00194	DB00230
DB00194	DB00497
DB00194	DB00811
DB00194	DB00196
DB00194	DB00115
DB00194	DB00959
DB00194	DB01050
DB00194	DB00727
DB00194	DB01118
DB00194	DB00425
DB00194	DB01020
DB00194	DB00407
DB00194	DB00281
DB00194	DB01211
DB00194	DB01136
DB00194	DB00813
DB00194	DB00567
DB00194	DB00186
DB00194	DB04441
DB00194	DB00332
DB00194	DB00175
DB00194	DB00158
DB00194	DB01132
DB00194	DB00448
DB00194	DB00331
DB00194	DB01104
DB00194	DB00758
DB00194	DB00390
DB00194	DB00177
DB00194	DB00722
DB00194	DB00668
DB00194	DB00264
DB00194	DB01001
DB00194	DB00641
DB00194	DB00215
DB00194	DB00584
DB00194	DB00695
DB00194	DB00316
DB00194	DB00575
DB00194	DB01067
DB00194	DB00451
DB00194	DB00178
DB00194	DB00863
DB00381	DB00945
DB00381	DB00526
DB00381	DB00458
DB00381	DB00996
DB00381	DB00454
DB00381	DB00213
DB00381	DB00492
DB00381	DB01212
DB00381	DB00398
DB00381	DB00709
DB00381	DB00697
DB00381	DB00853
DB00381	DB01413
DB00381	DB00440
DB00381	DB00181
DB00381	DB00519
DB00381	DB01195
DB00381	DB00250
DB00381	DB01004
DB00381	DB00582
DB00381	DB00268
DB00381	DB01193
DB00381	DB01204
DB00381	DB01248
DB00381	DB00555
DB00381	DB00862
DB00381	DB00990
DB00381	DB01236
DB00381	DB00195
DB00381	DB00204
DB00381	DB00542
DB00381	DB01197
DB00381	DB01115
DB00381	DB00341
DB00381	DB00394
DB00381	DB00243
DB00381	DB00571
DB00381	DB00530
DB00381	DB00635
DB00381	DB00441
DB00381	DB01026
DB00381	DB00275
DB00381	DB00681
DB00381	DB00968
DB00381	DB00424
DB00381	DB00455
DB00381	DB01009
DB00381	DB01042
DB00381	DB00726
DB00381	DB00710
DB00381	DB01224
DB00381	DB00346
DB00381	DB00601
DB00381	DB00924
DB00381	DB00540
DB00381	DB00218
DB00381	DB00559
DB00381	DB01275
DB00381	DB00975
DB00381	DB00248
DB00381	DB00472
DB00381	DB00321
DB00381	DB00413
DB00381	DB00410
DB00381	DB00244
DB00381	DB01233
DB00381	DB00295
DB00381	DB01137
DB00381	DB00642
DB00381	DB00999
DB00381	DB00439
DB00381	DB00577
DB00381	DB00415
DB00381	DB00742
DB00381	DB00586
DB00381	DB00580
DB00381	DB00798
DB00381	DB00426
DB00381	DB00970
DB00381	DB00649
DB00381	DB00993
DB00381	DB01327
DB00381	DB00335
DB00381	DB00967
DB00381	DB00363
DB00381	DB00531
DB00381	DB00864
DB00381	DB00343
DB00381	DB00757
DB00381	DB01162
DB00381	DB00350
DB00381	DB00661
DB00381	DB00630
DB00381	DB00479
DB00381	DB00787
DB00381	DB00512
DB00381	DB00422
DB00381	DB01140
DB00381	DB00598
DB00381	DB00673
DB00381	DB00222
DB00381	DB06700
DB00381	DB00612
DB00381	DB01032
DB00381	DB00700
DB00381	DB00836
DB00381	DB00624
DB00381	DB00153
DB00381	DB00231
DB00381	DB00373
DB00381	DB00860
DB00381	DB00585
DB00381	DB00563
DB00381	DB01036
DB00381	DB01048
DB00381	DB01416
DB00381	DB01203
DB00381	DB01291
DB00381	DB01076
DB00381	DB00361
DB00381	DB00194
DB00381	DB00808
DB00381	DB00590
DB00381	DB00203
DB00381	DB00252
DB00381	DB00338
DB00381	DB00627
DB00381	DB00969
DB00381	DB01240
DB00381	DB00280
DB00381	DB00927
DB00381	DB01059
DB00381	DB00962
DB00381	DB00270
DB00381	DB00698
DB00381	DB01129
DB00381	DB00327
DB00381	DB00674
DB00381	DB00820
DB00381	DB00285
DB00381	DB00762
DB00381	DB00583
DB00381	DB01273
DB00381	DB00654
DB00381	DB00916
DB00381	DB00537
DB00381	DB00833
DB00381	DB01149
DB00381	DB00741
DB00381	DB00708
DB00381	DB00658
DB00381	DB00829
DB00381	DB00533
DB00381	DB00198
DB00381	DB00883
DB00381	DB01077
DB00381	DB00193
DB00381	DB01156
DB00381	DB00818
DB00381	DB01586
DB00381	DB00884
DB00381	DB00747
DB00381	DB00889
DB00381	DB01263
DB00381	DB00842
DB00381	DB00770
DB00381	DB00819
DB00381	DB00230
DB00381	DB00208
DB00381	DB00497
DB00381	DB00811
DB00381	DB00991
DB00381	DB02379
DB00381	DB01623
DB00381	DB01085
DB00381	DB00489
DB00381	DB01083
DB00381	DB00196
DB00381	DB00445
DB00381	DB00620
DB00381	DB00564
DB00381	DB01217
DB00381	DB00115
DB00381	DB00959
DB00381	DB00763
DB00381	DB00209
DB00381	DB01050
DB00381	DB00277
DB00381	DB01060
DB00381	DB00465
DB00381	DB00625
DB00381	DB00906
DB00381	DB00351
DB00381	DB00712
DB00381	DB01215
DB00381	DB01167
DB00381	DB00727
DB00381	DB01047
DB00381	DB00402
DB00381	DB01118
DB00381	DB00784
DB00381	DB00683
DB00381	DB00319
DB00381	DB00425
DB00381	DB01128
DB00381	DB01202
DB00381	DB00869
DB00381	DB00745
DB00381	DB01020
DB00381	DB00545
DB00381	DB01181
DB00381	DB00951
DB00381	DB00407
DB00381	DB00377
DB00381	DB01229
DB00381	DB01045
DB00381	DB01222
DB00381	DB00284
DB00381	DB00199
DB00381	DB00619
DB00381	DB00281
DB00381	DB00330
DB00381	DB01211
DB00381	DB01610
DB00381	DB00557
DB00381	DB00603
DB00381	DB00790
DB00381	DB00379
DB00381	DB00690
DB00381	DB00214
DB00381	DB00480
DB00381	DB01005
DB00381	DB00207
DB00381	DB00909
DB00381	DB00773
DB00381	DB00535
DB00381	DB00900
DB00381	DB00734
DB00381	DB00806
DB00381	DB01173
DB00381	DB00544
DB00381	DB00461
DB00381	DB00279
DB00381	DB00313
DB00381	DB00541
DB00381	DB00887
DB00381	DB01095
DB00381	DB01112
DB00381	DB01136
DB00381	DB00443
DB00381	DB00310
DB00381	DB00438
DB00381	DB01044
DB00381	DB01595
DB00381	DB00983
DB00381	DB01150
DB00381	DB00813
DB00381	DB00549
DB00381	DB00484
DB00381	DB00376
DB00381	DB00482
DB00381	DB00481
DB00381	DB01079
DB00381	DB00567
DB00381	DB00749
DB00381	DB00804
DB00381	DB01062
DB00381	DB00669
DB00381	DB00874
DB00381	DB01241
DB00381	DB00881
DB00381	DB00186
DB00381	DB04441
DB00381	DB00184
DB00381	DB00490
DB00381	DB00675
DB00381	DB00843
DB00381	DB00524
DB00381	DB00332
DB00381	DB00460
DB00381	DB00989
DB00381	DB00334
DB00381	DB00912
DB00381	DB01069
DB00381	DB00175
DB00381	DB00973
DB00381	DB00395
DB00381	DB01110
DB00381	DB00494
DB00381	DB00503
DB00381	DB00158
DB00381	DB00502
DB00381	DB01132
DB00381	DB00938
DB00381	DB00448
DB00381	DB00622
DB00381	DB01097
DB00381	DB00496
DB00381	DB00499
DB00381	DB01068
DB00381	DB00796
DB00381	DB01043
DB00381	DB00495
DB00381	DB01037
DB00381	DB00795
DB00381	DB00136
DB00381	DB00966
DB00381	DB00399
DB00381	DB00331
DB00381	DB00423
DB00381	DB00538
DB00381	DB06151
DB00381	DB00950
DB00381	DB00605
DB00381	DB01104
DB00381	DB00758
DB00381	DB00390
DB00381	DB00177
DB00381	DB01023
DB00381	DB01039
DB00381	DB00722
DB00381	DB00958
DB00381	DB00915
DB00381	DB00176
DB00381	DB00776
DB00381	DB00328
DB00381	DB00897
DB00381	DB00668
DB00381	DB00264
DB00381	DB01001
DB00381	DB01142
DB00381	DB00404
DB00381	DB00446
DB00381	DB01022
DB00381	DB00641
DB00381	DB00650
DB00381	DB00215
DB00381	DB00457
DB00381	DB00972
DB00381	DB01611
DB00381	DB00468
DB00381	DB00783
DB00381	DB00584
DB00381	DB00715
DB00381	DB00695
DB00381	DB00316
DB00381	DB01101
DB00381	DB01006
DB00381	DB01190
DB00381	DB00370
DB00381	DB00227
DB00381	DB00225
DB00381	DB00575
DB00381	DB01609
DB00381	DB00794
DB00381	DB00737
DB00381	DB00257
DB00381	DB00877
DB00381	DB01126
DB00381	DB00317
DB00381	DB00513
DB00381	DB00678
DB00381	DB00904
DB00381	DB01067
DB00381	DB01041
DB00381	DB01029
DB00381	DB01238
DB00381	DB00339
DB00381	DB00656
DB00381	DB00421
DB00381	DB01264
DB00381	DB00930
DB00381	DB00451
DB00381	DB00684
DB00381	DB00178
DB00381	DB00857
DB00381	DB01016
DB00381	DB00863
DB00381	DB00987
DB00381	DB00188
DB00381	DB01216
DB00381	DB00501
DB00381	DB00878
DB00381	DB00433
DB00381	DB01194
DB00381	DB00273
DB00381	DB02530
DB00808	DB00945
DB00808	DB00526
DB00808	DB00996
DB00808	DB00213
DB00808	DB00492
DB00808	DB01212
DB00808	DB00709
DB00808	DB00853
DB00808	DB00440
DB00808	DB00519
DB00808	DB01195
DB00808	DB01193
DB00808	DB01204
DB00808	DB01248
DB00808	DB00555
DB00808	DB01197
DB00808	DB01115
DB00808	DB00341
DB00808	DB00394
DB00808	DB00571
DB00808	DB00635
DB00808	DB00275
DB00808	DB00968
DB00808	DB00455
DB00808	DB01009
DB00808	DB01224
DB00808	DB00601
DB00808	DB00540
DB00808	DB00559
DB00808	DB00975
DB00808	DB00472
DB00808	DB00321
DB00808	DB00413
DB00808	DB00244
DB00808	DB01233
DB00808	DB00295
DB00808	DB01137
DB00808	DB00999
DB00808	DB00586
DB00808	DB00580
DB00808	DB00335
DB00808	DB00967
DB00808	DB00531
DB00808	DB00343
DB00808	DB01162
DB00808	DB00661
DB00808	DB00630
DB00808	DB00787
DB00808	DB00512
DB00808	DB00598
DB00808	DB00222
DB00808	DB00612
DB00808	DB00836
DB00808	DB00231
DB00808	DB00373
DB00808	DB00860
DB00808	DB00563
DB00808	DB01036
DB00808	DB01076
DB00808	DB00381
DB00808	DB00590
DB00808	DB00203
DB00808	DB00252
DB00808	DB00338
DB00808	DB00627
DB00808	DB00927
DB00808	DB00698
DB00808	DB01129
DB00808	DB00285
DB00808	DB01273
DB00808	DB00654
DB00808	DB00916
DB00808	DB00537
DB00808	DB00741
DB00808	DB00829
DB00808	DB00533
DB00808	DB00883
DB00808	DB01077
DB00808	DB00193
DB00808	DB01156
DB00808	DB00818
DB00808	DB00884
DB00808	DB00842
DB00808	DB00770
DB00808	DB00230
DB00808	DB00497
DB00808	DB00489
DB00808	DB01083
DB00808	DB00196
DB00808	DB00445
DB00808	DB00620
DB00808	DB00564
DB00808	DB00115
DB00808	DB00959
DB00808	DB00763
DB00808	DB01050
DB00808	DB00465
DB00808	DB00625
DB00808	DB00351
DB00808	DB00960
DB00808	DB00727
DB00808	DB00402
DB00808	DB01118
DB00808	DB00319
DB00808	DB00425
DB00808	DB01202
DB00808	DB00869
DB00808	DB01020
DB00808	DB00407
DB00808	DB01229
DB00808	DB00297
DB00808	DB01222
DB00808	DB00284
DB00808	DB00619
DB00808	DB00281
DB00808	DB01211
DB00808	DB00790
DB00808	DB00214
DB00808	DB00734
DB00808	DB00806
DB00808	DB00544
DB00808	DB00461
DB00808	DB00313
DB00808	DB00887
DB00808	DB01112
DB00808	DB01136
DB00808	DB00443
DB00808	DB00438
DB00808	DB00813
DB00808	DB00482
DB00808	DB00481
DB00808	DB00567
DB00808	DB01062
DB00808	DB00881
DB00808	DB00186
DB00808	DB04441
DB00808	DB00490
DB00808	DB00675
DB00808	DB00843
DB00808	DB00305
DB00808	DB00332
DB00808	DB00989
DB00808	DB00334
DB00808	DB01069
DB00808	DB00175
DB00808	DB00973
DB00808	DB00494
DB00808	DB00158
DB00808	DB01132
DB00808	DB00938
DB00808	DB00448
DB00808	DB01097
DB00808	DB01068
DB00808	DB00796
DB00808	DB00795
DB00808	DB00966
DB00808	DB00399
DB00808	DB00331
DB00808	DB00950
DB00808	DB01104
DB00808	DB00758
DB00808	DB00390
DB00808	DB00177
DB00808	DB01023
DB00808	DB01039
DB00808	DB00722
DB00808	DB00958
DB00808	DB00776
DB00808	DB00328
DB00808	DB00264
DB00808	DB01001
DB00808	DB01142
DB00808	DB00404
DB00808	DB00641
DB00808	DB00650
DB00808	DB00215
DB00808	DB01611
DB00808	DB00468
DB00808	DB00783
DB00808	DB00584
DB00808	DB00715
DB00808	DB00695
DB00808	DB00316
DB00808	DB01101
DB00808	DB01006
DB00808	DB00370
DB00808	DB00227
DB00808	DB00575
DB00808	DB00737
DB00808	DB00678
DB00808	DB00904
DB00808	DB01041
DB00808	DB01029
DB00808	DB00421
DB00808	DB00451
DB00808	DB00178
DB00808	DB01016
DB00808	DB00863
DB00808	DB00188
DB00808	DB01216
DB00808	DB00433
DB00590	DB00945
DB00590	DB00526
DB00590	DB00458
DB00590	DB00996
DB00590	DB00213
DB00590	DB00492
DB00590	DB01212
DB00590	DB00398
DB00590	DB00709
DB00590	DB00697
DB00590	DB00853
DB00590	DB01413
DB00590	DB00440
DB00590	DB00181
DB00590	DB00519
DB00590	DB00250
DB00590	DB01004
DB00590	DB00268
DB00590	DB01193
DB00590	DB01248
DB00590	DB00555
DB00590	DB00862
DB00590	DB01236
DB00590	DB00204
DB00590	DB00542
DB00590	DB01197
DB00590	DB01115
DB00590	DB00341
DB00590	DB00394
DB00590	DB00571
DB00590	DB00530
DB00590	DB00635
DB00590	DB00441
DB00590	DB01026
DB00590	DB00275
DB00590	DB00968
DB00590	DB00455
DB00590	DB01009
DB00590	DB00726
DB00590	DB00710
DB00590	DB01224
DB00590	DB00346
DB00590	DB00601
DB00590	DB00924
DB00590	DB00540
DB00590	DB00218
DB00590	DB00559
DB00590	DB01275
DB00590	DB00975
DB00590	DB00248
DB00590	DB00472
DB00590	DB00321
DB00590	DB00413
DB00590	DB00244
DB00590	DB01233
DB00590	DB00295
DB00590	DB01137
DB00590	DB00999
DB00590	DB00577
DB00590	DB00586
DB00590	DB00580
DB00590	DB00798
DB00590	DB00649
DB00590	DB00993
DB00590	DB01327
DB00590	DB00335
DB00590	DB00967
DB00590	DB00363
DB00590	DB00531
DB00590	DB00864
DB00590	DB00343
DB00590	DB01162
DB00590	DB00180
DB00590	DB00350
DB00590	DB00661
DB00590	DB00630
DB00590	DB01124
DB00590	DB00787
DB00590	DB00512
DB00590	DB00422
DB00590	DB00598
DB00590	DB00222
DB00590	DB00612
DB00590	DB00836
DB00590	DB00624
DB00590	DB00153
DB00590	DB00231
DB00590	DB00373
DB00590	DB00860
DB00590	DB00585
DB00590	DB00563
DB00590	DB01036
DB00590	DB01203
DB00590	DB01291
DB00590	DB00459
DB00590	DB01076
DB00590	DB00381
DB00590	DB00808
DB00590	DB00203
DB00590	DB00252
DB00590	DB00338
DB00590	DB00627
DB00590	DB00927
DB00590	DB00962
DB00590	DB00270
DB00590	DB00698
DB00590	DB01129
DB00590	DB00327
DB00590	DB00674
DB00590	DB00820
DB00590	DB00285
DB00590	DB00762
DB00590	DB01273
DB00590	DB00654
DB00590	DB00916
DB00590	DB00537
DB00590	DB00833
DB00590	DB01149
DB00590	DB00741
DB00590	DB00658
DB00590	DB00829
DB00590	DB00533
DB00590	DB00198
DB00590	DB00883
DB00590	DB01077
DB00590	DB00193
DB00590	DB01156
DB00590	DB00818
DB00590	DB01586
DB00590	DB00884
DB00590	DB00889
DB00590	DB00842
DB00590	DB00770
DB00590	DB00230
DB00590	DB00208
DB00590	DB00497
DB00590	DB00811
DB00590	DB00489
DB00590	DB01083
DB00590	DB00196
DB00590	DB00445
DB00590	DB00620
DB00590	DB00564
DB00590	DB00115
DB00590	DB00959
DB00590	DB01050
DB00590	DB00277
DB00590	DB01060
DB00590	DB00906
DB00590	DB00351
DB00590	DB01167
DB00590	DB00727
DB00590	DB01047
DB00590	DB00402
DB00590	DB01118
DB00590	DB00425
DB00590	DB01128
DB00590	DB01202
DB00590	DB00869
DB00590	DB00745
DB00590	DB00303
DB00590	DB01020
DB00590	DB00951
DB00590	DB00407
DB00590	DB01229
DB00590	DB01045
DB00590	DB01222
DB00590	DB00284
DB00590	DB00199
DB00590	DB00619
DB00590	DB00281
DB00590	DB01211
DB00590	DB00401
DB00590	DB01610
DB00590	DB00557
DB00590	DB00603
DB00590	DB00790
DB00590	DB00379
DB00590	DB00690
DB00590	DB00214
DB00590	DB00480
DB00590	DB01005
DB00590	DB00207
DB00590	DB00734
DB00590	DB00806
DB00590	DB01173
DB00590	DB00544
DB00590	DB00461
DB00590	DB00313
DB00590	DB00541
DB00590	DB00887
DB00590	DB01095
DB00590	DB01112
DB00590	DB01136
DB00590	DB00443
DB00590	DB00310
DB00590	DB00438
DB00590	DB01044
DB00590	DB01595
DB00590	DB00983
DB00590	DB01150
DB00590	DB00813
DB00590	DB00484
DB00590	DB00482
DB00590	DB00481
DB00590	DB01079
DB00590	DB00567
DB00590	DB00749
DB00590	DB01062
DB00590	DB00669
DB00590	DB00874
DB00590	DB01241
DB00590	DB00881
DB00590	DB00186
DB00590	DB04441
DB00590	DB00184
DB00590	DB00490
DB00590	DB00675
DB00590	DB00843
DB00590	DB00524
DB00590	DB00672
DB00590	DB00332
DB00590	DB00460
DB00590	DB00989
DB00590	DB00334
DB00590	DB00912
DB00590	DB01069
DB00590	DB00175
DB00590	DB00973
DB00590	DB00395
DB00590	DB01110
DB00590	DB00494
DB00590	DB00503
DB00590	DB00158
DB00590	DB00502
DB00590	DB01132
DB00590	DB00938
DB00590	DB00448
DB00590	DB01097
DB00590	DB00496
DB00590	DB01068
DB00590	DB00796
DB00590	DB01043
DB00590	DB00795
DB00590	DB00136
DB00590	DB00966
DB00590	DB00399
DB00590	DB00331
DB00590	DB00423
DB00590	DB00538
DB00590	DB06151
DB00590	DB00950
DB00590	DB00605
DB00590	DB00191
DB00590	DB01104
DB00590	DB00758
DB00590	DB00390
DB00590	DB00177
DB00590	DB01023
DB00590	DB01039
DB00590	DB00722
DB00590	DB00958
DB00590	DB00915
DB00590	DB00176
DB00590	DB00776
DB00590	DB00328
DB00590	DB00897
DB00590	DB00668
DB00590	DB00264
DB00590	DB00753
DB00590	DB01001
DB00590	DB01142
DB00590	DB00404
DB00590	DB00641
DB00590	DB00650
DB00590	DB00215
DB00590	DB00457
DB00590	DB01105
DB00590	DB01611
DB00590	DB00468
DB00590	DB00783
DB00590	DB00584
DB00590	DB00715
DB00590	DB00695
DB00590	DB00316
DB00590	DB01101
DB00590	DB01006
DB00590	DB01190
DB00590	DB00370
DB00590	DB00565
DB00590	DB00227
DB00590	DB00225
DB00590	DB00575
DB00590	DB00794
DB00590	DB00737
DB00590	DB00257
DB00590	DB00877
DB00590	DB01126
DB00590	DB00317
DB00590	DB00678
DB00590	DB00904
DB00590	DB01067
DB00590	DB01041
DB00590	DB01029
DB00590	DB01238
DB00590	DB00339
DB00590	DB00656
DB00590	DB00421
DB00590	DB01264
DB00590	DB00930
DB00590	DB00451
DB00590	DB00684
DB00590	DB00178
DB00590	DB00857
DB00590	DB01016
DB00590	DB00863
DB00590	DB00188
DB00590	DB01216
DB00590	DB00501
DB00590	DB00878
DB00590	DB00433
DB00590	DB00273
DB00558	DB00920
DB00558	DB00455
DB00558	DB00586
DB00558	DB00198
DB00558	DB01050
DB00558	DB01211
DB00558	DB00950
DB00558	DB00316
DB00203	DB00945
DB00203	DB00458
DB00203	DB00996
DB00203	DB00454
DB00203	DB00952
DB00203	DB00213
DB00203	DB00492
DB00203	DB01212
DB00203	DB00398
DB00203	DB00709
DB00203	DB00697
DB00203	DB01413
DB00203	DB00181
DB00203	DB01195
DB00203	DB00250
DB00203	DB01033
DB00203	DB00268
DB00203	DB01204
DB00203	DB01248
DB00203	DB00555
DB00203	DB00862
DB00203	DB01236
DB00203	DB00204
DB00203	DB00542
DB00203	DB01197
DB00203	DB01115
DB00203	DB00341
DB00203	DB00920
DB00203	DB00394
DB00203	DB02300
DB00203	DB00571
DB00203	DB00635
DB00203	DB01026
DB00203	DB00275
DB00203	DB00659
DB00203	DB00455
DB00203	DB01009
DB00203	DB00710
DB00203	DB01224
DB00203	DB00346
DB00203	DB00601
DB00203	DB00924
DB00203	DB00540
DB00203	DB00218
DB00203	DB00559
DB00203	DB00975
DB00203	DB00472
DB00203	DB00321
DB00203	DB00413
DB00203	DB01233
DB00203	DB00295
DB00203	DB01137
DB00203	DB00999
DB00203	DB00577
DB00203	DB00586
DB00203	DB00580
DB00203	DB00649
DB00203	DB00993
DB00203	DB00335
DB00203	DB00967
DB00203	DB00531
DB00203	DB00864
DB00203	DB00343
DB00203	DB00757
DB00203	DB01162
DB00203	DB00661
DB00203	DB00630
DB00203	DB00787
DB00203	DB00512
