Drug1,Drug2,Label
DB00454,DB00614,41
DB00454,DB01367,41
DB00454,DB01247,41
DB00182,DB00454,41
DB00454,DB01168,41
DB00454,DB00805,41
DB00454,DB09245,41
DB00454,DB01626,41
DB00454,DB01171,41
DB00091,DB00421,42
DB00384,DB00864,42
DB00421,DB00864,42
DB00594,DB00864,42
DB00091,DB00594,42
DB00091,DB00384,42
DB01032,DB01067,43
DB01032,DB01289,43
DB00252,DB01327,43
DB00672,DB01032,43
DB00839,DB01032,43
DB01320,DB01327,43
DB01032,DB01120,43
DB01016,DB01032,43
DB01032,DB01124,43
DB01032,DB01251,43
DB00222,DB01032,43
DB00289,DB09245,44
DB00289,DB01367,44
DB00289,DB00805,44
DB00289,DB00752,44
DB00289,DB01626,44
DB00289,DB01171,44
DB00289,DB00780,44
DB00289,DB01247,44
DB00289,DB09244,44
DB00289,DB01037,44
DB00289,DB01168,44
DB00289,DB00614,44
DB00289,DB09241,44
DB00215,DB08824,45
DB01175,DB08824,45
DB01037,DB08824,45
DB04896,DB08824,45
DB01156,DB08824,45
DB00907,DB08824,45
DB01365,DB08824,45
DB01149,DB08824,45
DB00472,DB08824,45
DB00476,DB08824,45
DB00368,DB08824,45
DB01576,DB08824,45
DB01577,DB08824,45
DB00191,DB08824,45
DB00715,DB08824,45
DB00176,DB08824,45
DB00245,DB08824,45
DB00490,DB08824,45
DB01104,DB08824,45
DB00937,DB08824,45
DB08824,DB08918,45
DB08824,DB09352,45
DB00813,DB08824,45
DB00285,DB08824,45
DB00388,DB08824,45
DB00852,DB08824,45
DB01255,DB08824,45
DB00422,DB08824,45
DB00182,DB08824,45
DB00543,DB08824,45
DB06700,DB08824,45
DB06701,DB08824,45
DB00865,DB08824,45
DB01359,DB06709,46
DB00373,DB06709,46
DB00264,DB06709,46
DB01295,DB06709,46
DB06709,DB09204,46
DB00866,DB06709,46
DB00960,DB06709,46
DB04861,DB06709,46
DB00187,DB06709,46
DB01210,DB06709,46
DB01580,DB06709,46
DB00598,DB06709,46
DB01297,DB06709,46
DB00521,DB06709,46
DB01136,DB06709,46
DB01193,DB06709,46
DB00612,DB06709,46
DB01203,DB06709,46
DB06709,DB08808,46
DB00195,DB06709,46
DB00571,DB06709,46
DB01214,DB06709,46
DB06709,DB08807,46
DB00335,DB06709,46
DB00489,DB06709,46
DB04846,DB06709,46
DB00518,DB12332,47
DB00752,DB01179,47
DB01243,DB01591,47
DB00490,DB00582,47
DB00496,DB01197,47
DB00622,DB01060,47
DB01115,DB01321,47
DB00153,DB00257,47
DB00153,DB00254,47
DB06595,DB11614,47
DB01241,DB06738,47
DB01023,DB01232,47
DB00590,DB09120,47
DB00619,DB01131,47
DB00850,DB01263,47
DB00404,DB09198,47
DB00199,DB00270,47
DB00215,DB00379,47
DB00468,DB00699,47
DB01156,DB06217,47
DB00176,DB00285,47
DB00177,DB00285,47
DB01151,DB06217,47
DB00285,DB00571,47
DB00468,DB01435,47
DB00283,DB00571,47
DB00490,DB01188,47
DB00289,DB00571,47
DB00263,DB01224,47
DB00176,DB01107,47
DB00715,DB01559,47
DB00678,DB06204,47
DB01149,DB11613,47
DB00661,DB01149,47
DB00925,DB01319,47
DB00283,DB00604,47
DB00281,DB00604,47
DB01151,DB01156,47
DB00461,DB06595,47
DB00263,DB00636,47
DB01211,DB01544,47
DB00619,DB06739,47
DB00091,DB08907,47
DB00829,DB01171,47
DB00270,DB00528,47
DB00420,DB06144,47
DB00182,DB00215,47
DB00196,DB01085,47
DB01071,DB12332,47
DB00257,DB00521,47
DB01321,DB01427,47
DB00283,DB09073,47
DB00289,DB06217,47
DB00285,DB06217,47
DB00289,DB09073,47
DB00215,DB01424,47
DB00213,DB01424,47
DB00283,DB06217,47
DB00440,DB01283,47
DB00752,DB01228,47
DB00446,DB01283,47
DB01259,DB06739,47
DB00946,DB12332,47
DB00603,DB09074,47
DB00661,DB00757,47
DB00482,DB00705,47
DB00169,DB00812,47
DB00220,DB01085,47
DB00224,DB01085,47
DB00227,DB01085,47
DB00715,DB00751,47
DB00528,DB12332,47
DB00317,DB06636,47
DB00175,DB00289,47
DB00336,DB01403,47
DB00175,DB00285,47
DB00268,DB01577,47
DB00788,DB01241,47
DB00257,DB00794,47
DB00285,DB06145,47
DB00283,DB06145,47
DB00471,DB01095,47
DB00289,DB06145,47
DB00567,DB00976,47
DB00715,DB01235,47
DB01601,DB09065,47
DB01235,DB04871,47
DB00277,DB00827,47
DB00731,DB01319,47
DB01149,DB08893,47
DB00518,DB08873,47
DB00289,DB01228,47
DB00951,DB01177,47
DB00285,DB01228,47
DB00740,DB06595,47
DB00199,DB01026,47
DB00379,DB01303,47
DB00196,DB01248,47
DB00199,DB01248,47
DB01156,DB01228,47
DB01151,DB01228,47
DB00546,DB00705,47
DB01384,DB04868,47
DB00281,DB00379,47
DB00696,DB01232,47
DB01211,DB06016,47
DB00568,DB00622,47
DB00836,DB05521,47
DB00909,DB00976,47
DB00446,DB05246,47
DB00705,DB04572,47
DB01129,DB01259,47
DB00091,DB00911,47
DB00336,DB00468,47
DB00188,DB13874,47
DB00468,DB08439,47
DB00705,DB08896,47
DB01104,DB08873,47
DB08865,DB11828,47
DB01138,DB01149,47
DB00185,DB00502,47
DB00185,DB00503,47
DB01196,DB01211,47
DB01037,DB05219,47
DB00091,DB00514,47
DB00188,DB00622,47
DB00257,DB00324,47
DB00254,DB00324,47
DB00472,DB06414,47
DB00468,DB00951,47
DB00185,DB12332,47
DB00496,DB01072,47
DB00263,DB00635,47
DB08893,DB08901,47
DB00458,DB01072,47
DB00246,DB06772,47
DB01248,DB06697,47
DB00363,DB06413,47
DB00420,DB09120,47
DB00458,DB01075,47
DB00091,DB01167,47
DB00263,DB09570,47
DB00264,DB09570,47
DB06148,DB06636,47
DB00268,DB09570,47
DB00367,DB00619,47
DB00661,DB01129,47
DB00568,DB06595,47
DB00575,DB01156,47
DB01075,DB01621,47
DB01072,DB01621,47
DB00622,DB06636,47
DB00343,DB09198,47
DB01173,DB01211,47
DB00208,DB00759,47
DB00203,DB00759,47
DB01232,DB01558,47
DB00661,DB01192,47
DB01012,DB01177,47
DB00338,DB00678,47
DB00619,DB00641,47
DB00343,DB00628,47
DB00738,DB04871,47
DB00924,DB01118,47
DB00349,DB04920,47
DB01072,DB08896,47
DB00199,DB00294,47
DB00283,DB06777,47
DB00176,DB05351,47
DB00458,DB13874,47
DB00285,DB06777,47
DB00289,DB06777,47
DB00320,DB00911,47
DB00278,DB04868,47
DB00277,DB01321,47
DB00440,DB00625,47
DB00440,DB00622,47
DB00268,DB06595,47
DB01132,DB09570,47
DB00458,DB11915,47
DB01110,DB01263,47
DB01110,DB01264,47
DB00501,DB01628,47
DB00503,DB01628,47
DB00458,DB01426,47
DB01241,DB09074,47
DB00343,DB00691,47
DB01012,DB01026,47
DB00222,DB06595,47
DB00850,DB09074,47
DB00715,DB00866,47
DB01577,DB08893,47
DB01380,DB09065,47
DB00694,DB01167,47
DB00396,DB08873,47
DB00472,DB00477,47
DB00263,DB06636,47
DB00343,DB00910,47
DB00238,DB01101,47
DB00806,DB12332,47
DB00203,DB00390,47
DB00281,DB00440,47
DB00208,DB00390,47
DB00987,DB04868,47
DB00169,DB00835,47
DB00337,DB01072,47
DB00246,DB00744,47
DB00883,DB01118,47
DB00257,DB01367,47
DB00472,DB12161,47
DB00477,DB12161,47
DB00476,DB12161,47
DB00567,DB01242,47
DB00243,DB00778,47
DB00203,DB09102,47
DB00814,DB01026,47
DB00814,DB01023,47
DB00208,DB09102,47
DB01156,DB01184,47
DB00814,DB01029,47
DB01050,DB01124,47
DB00502,DB00531,47
DB00501,DB00531,47
DB00976,DB01588,47
DB01050,DB01129,47
DB00481,DB00976,47
DB00188,DB00327,47
DB00185,DB00976,47
DB01071,DB09238,47
DB00482,DB06210,47
DB01159,DB09039,47
DB00402,DB01167,47
DB01016,DB01149,47
DB00451,DB01319,47
DB00582,DB00987,47
DB01242,DB09555,47
DB00327,DB00338,47
DB00169,DB00805,47
DB00688,DB01023,47
DB00402,DB00412,47
DB00745,DB01050,47
DB00738,DB01156,47
DB01601,DB11737,47
DB01075,DB09183,47
DB00744,DB01118,47
DB00281,DB00629,47
DB01156,DB01171,47
DB00316,DB01072,47
DB00988,DB09198,47
DB00268,DB01026,47
DB00338,DB00796,47
DB00359,DB00622,47
DB00343,DB00898,47
DB00608,DB06016,47
DB00359,DB00869,47
DB00327,DB00976,47
DB00924,DB09120,47
DB00216,DB09167,47
DB01060,DB05812,47
DB01232,DB08910,47
DB00907,DB06589,47
DB00263,DB00783,47
DB00752,DB01296,47
DB01424,DB04855,47
DB06769,DB12332,47
DB00783,DB01029,47
DB00637,DB01012,47
DB00263,DB12001,47
DB00976,DB04743,47
DB00802,DB12332,47
DB00619,DB00706,47
DB00220,DB01179,47
DB00472,DB01149,47
DB00224,DB01179,47
DB00227,DB01179,47
DB00264,DB00497,47
DB01138,DB09074,47
DB06697,DB09068,47
DB00270,DB01431,47
DB00332,DB04868,47
DB00641,DB08865,47
DB00988,DB06413,47
DB00245,DB00705,47
DB00988,DB06414,47
DB00281,DB06626,47
DB00283,DB06626,47
DB00285,DB06626,47
DB06626,DB09198,47
DB01149,DB01159,47
DB00714,DB01171,47
DB00188,DB01551,47
DB00444,DB01263,47
DB01244,DB04855,47
DB00499,DB01232,47
DB01232,DB01380,47
DB00914,DB01012,47
DB05812,DB06209,47
DB00245,DB06708,47
DB00176,DB06267,47
DB01151,DB12070,47
DB01156,DB12070,47
DB00205,DB01118,47
DB00359,DB01171,47
DB00665,DB01241,47
DB00758,DB06770,47
DB00910,DB04855,47
DB00752,DB06770,47
DB00215,DB00361,47
DB06016,DB09039,47
DB00468,DB01159,47
DB00199,DB01085,47
DB00248,DB01264,47
DB00921,DB00951,47
DB06697,DB08816,47
DB00398,DB01357,47
DB00201,DB00359,47
DB00622,DB06144,47
DB00495,DB09119,47
DB00338,DB00482,47
DB00208,DB00731,47
DB00205,DB00731,47
DB00203,DB00731,47
DB00863,DB01242,47
DB00863,DB01241,47
DB01171,DB01558,47
DB00571,DB00951,47
DB00224,DB04840,47
DB01407,DB06290,47
DB00540,DB06636,47
DB04574,DB09120,47
DB00313,DB08828,47
DB01015,DB01424,47
DB01012,DB01424,47
DB00582,DB11574,47
DB00440,DB00969,47
DB00343,DB01263,47
DB01206,DB06697,47
DB00257,DB01256,47
DB00254,DB01256,47
DB00990,DB01072,47
DB00264,DB09555,47
DB00503,DB01028,47
DB00502,DB01028,47
DB00420,DB00924,47
DB00582,DB00674,47
DB00224,DB01206,47
DB00808,DB01072,47
DB00997,DB06697,47
DB00091,DB00755,47
DB06636,DB06710,47
DB00328,DB00951,47
DB00541,DB04868,47
DB00213,DB01104,47
DB00295,DB00951,47
DB00835,DB09120,47
DB00921,DB08816,47
DB00448,DB00675,47
DB00448,DB00678,47
DB01101,DB04898,47
DB00257,DB00374,47
DB00199,DB00628,47
DB00678,DB00857,47
DB00322,DB00908,47
DB00196,DB00628,47
DB00482,DB08816,47
DB00446,DB00499,47
DB00257,DB00904,47
DB00575,DB00619,47
DB00254,DB00904,47
DB00571,DB01601,47
DB00592,DB06708,47
DB01097,DB01142,47
DB00188,DB09166,47
DB01095,DB01142,47
DB06144,DB06595,47
DB00215,DB01412,47
DB00983,DB09167,47
DB00932,DB04871,47
DB00379,DB00472,47
DB00231,DB00736,47
DB00379,DB00476,47
DB00842,DB05521,47
DB00246,DB00699,47
DB00243,DB00699,47
DB00425,DB06636,47
DB00884,DB01321,47
DB00865,DB05521,47
DB00546,DB04868,47
DB00169,DB00266,47
DB00349,DB01232,47
DB01101,DB08860,47
DB00678,DB06736,47
DB00705,DB01253,47
DB00196,DB01595,47
DB00333,DB00745,47
DB00446,DB00835,47
DB00433,DB09039,47
DB00199,DB01595,47
DB00440,DB00835,47
DB04572,DB11613,47
DB00281,DB01182,47
DB00215,DB00748,47
DB00349,DB00475,47
DB00270,DB04572,47
DB00612,DB01242,47
DB00213,DB00748,47
DB00343,DB00475,47
DB00748,DB01167,47
DB00468,DB00997,47
DB00322,DB09068,47
DB00482,DB06772,47
DB00188,DB01002,47
DB00549,DB05219,47
DB00582,DB06155,47
DB00398,DB00946,47
DB00490,DB01118,47
DB00624,DB06636,47
DB00921,DB01232,47
DB00503,DB00933,47
DB01167,DB06770,47
DB01095,DB01418,47
DB01167,DB06738,47
DB00359,DB00402,47
DB00196,DB00983,47
DB00195,DB00983,47
DB01118,DB01196,47
DB00482,DB06414,47
DB00622,DB01576,47
DB01072,DB01253,47
DB00924,DB04855,47
DB00207,DB00224,47
DB00169,DB00924,47
DB00724,DB08865,47
DB00296,DB09291,47
DB00377,DB06636,47
DB01393,DB05521,47
DB05541,DB05812,47
DB00208,DB00433,47
DB00203,DB00433,47
DB00257,DB01303,47
DB01384,DB01601,47
DB00270,DB09054,47
DB04946,DB09039,47
DB00482,DB01115,47
DB00468,DB00471,47
DB00501,DB00624,47
DB01167,DB01591,47
DB00544,DB00921,47
DB00215,DB00409,47
DB00688,DB04868,47
DB00549,DB00921,47
DB01224,DB12332,47
DB00619,DB01435,47
DB00196,DB00745,47
DB00705,DB00822,47
DB01229,DB06414,47
DB00349,DB01274,47
DB00199,DB00745,47
DB00617,DB09074,47
DB00796,DB01685,47
DB01224,DB09039,47
DB01095,DB09167,47
DB00321,DB12332,47
DB00622,DB01466,47
DB00490,DB00793,47
DB00327,DB06697,47
DB00091,DB00307,47
DB00514,DB01095,47
DB00514,DB01097,47
DB00316,DB06414,47
DB01008,DB01149,47
DB00295,DB01149,47
DB01124,DB01283,47
DB01095,DB09291,47
DB01118,DB01263,47
DB00501,DB01218,47
DB00502,DB01218,47
DB00503,DB01218,47
DB00320,DB09396,47
DB00195,DB00623,47
DB00320,DB00604,47
DB00322,DB00604,47
DB06636,DB06708,47
DB08873,DB11581,47
DB06414,DB09198,47
DB00245,DB04868,47
DB00337,DB09065,47
DB00715,DB01026,47
DB00983,DB06595,47
DB00203,DB00622,47
DB04938,DB09238,47
DB00320,DB01349,47
DB01241,DB05541,47
DB00379,DB00468,47
DB00501,DB01559,47
DB01623,DB09167,47
DB01235,DB06697,47
DB01221,DB09238,47
DB00997,DB01403,47
DB00227,DB00916,47
DB00224,DB00745,47
DB00661,DB11613,47
DB00224,DB00916,47
DB01132,DB04868,47
DB00220,DB00745,47
DB00220,DB00916,47
DB01559,DB12332,47
DB00907,DB01118,47
DB00396,DB00549,47
DB00207,DB01012,47
DB00758,DB01544,47
DB00322,DB00788,47
DB01167,DB01234,47
DB00338,DB00936,47
DB00675,DB01015,47
DB00619,DB00773,47
DB00864,DB04898,47
DB06654,DB12332,47
DB00864,DB04896,47
DB01072,DB13179,47
DB00482,DB00496,47
DB00471,DB01097,47
DB00091,DB00622,47
DB00748,DB00976,47
DB00182,DB00589,47
DB00199,DB01588,47
DB00196,DB01588,47
DB00188,DB00589,47
DB00227,DB01242,47
DB01559,DB09065,47
DB00283,DB01263,47
DB00320,DB06145,47
DB00199,DB00582,47
DB00245,DB01012,47
DB01412,DB09167,47
DB00907,DB01233,47
DB01601,DB11921,47
DB00502,DB09054,47
DB00379,DB01094,47
DB01132,DB01183,47
DB00220,DB01588,47
DB00907,DB01409,47
DB00224,DB01588,47
DB00227,DB01588,47
DB00370,DB01015,47
DB00215,DB00724,47
DB00501,DB01050,47
DB01026,DB06016,47
DB00496,DB00976,47
DB00475,DB00622,47
DB00446,DB01259,47
DB00359,DB09167,47
DB00170,DB00951,47
DB00482,DB09238,47
DB01095,DB01242,47
DB00176,DB00276,47
DB00338,DB08875,47
DB06204,DB06595,47
DB01263,DB11581,47
DB00333,DB01244,47
DB01380,DB04868,47
DB01264,DB11581,47
DB00196,DB00863,47
DB01138,DB09167,47
DB00285,DB11362,47
DB00705,DB01431,47
DB00283,DB11362,47
DB00289,DB11362,47
DB00215,DB01184,47
DB00951,DB06016,47
DB00909,DB01232,47
DB00398,DB06605,47
DB00933,DB01075,47
DB01104,DB05351,47
DB00254,DB06589,47
DB00358,DB01211,47
DB00243,DB01403,47
DB01685,DB11613,47
DB01319,DB05039,47
DB00705,DB00734,47
DB00972,DB01171,47
DB01074,DB01104,47
DB00361,DB01026,47
DB00568,DB06414,47
DB01002,DB06595,47
DB00468,DB01154,47
DB00153,DB01211,47
DB01065,DB01241,47
DB00976,DB01559,47
DB00359,DB00904,47
DB00951,DB01296,47
DB00708,DB01211,47
DB00283,DB01072,47
DB00254,DB08906,47
DB00257,DB08906,47
DB00289,DB01072,47
DB00570,DB01118,47
DB00759,DB01232,47
DB00169,DB06725,47
DB00805,DB08893,47
DB00715,DB00932,47
DB00661,DB00717,47
DB00731,DB01232,47
DB00313,DB06413,47
DB06712,DB09065,47
DB00477,DB09054,47
DB00363,DB01624,47
DB00356,DB01072,47
DB01259,DB01424,47
DB00297,DB06636,47
DB00343,DB00843,47
DB09167,DB11915,47
DB06636,DB09291,47
DB00349,DB00843,47
DB00203,DB00531,47
DB00205,DB00531,47
DB00422,DB09291,47
DB00758,DB08865,47
DB00356,DB01075,47
DB00625,DB06176,47
DB00622,DB06176,47
DB00661,DB00755,47
DB00661,DB08828,47
DB01263,DB06203,47
DB01159,DB04572,47
DB04868,DB08877,47
DB00188,DB00951,47
DB00682,DB08865,47
DB00363,DB01192,47
DB00835,DB01151,47
DB04855,DB09389,47
DB04871,DB04920,47
DB00426,DB00582,47
DB00482,DB09183,47
DB00320,DB01067,47
DB00277,DB00482,47
DB00322,DB01067,47
DB00277,DB00487,47
DB00897,DB08865,47
DB00091,DB06155,47
DB00678,DB01319,47
DB00468,DB00918,47
DB00495,DB01132,47
DB00188,DB06636,47
DB01012,DB01624,47
DB00715,DB01628,47
DB00582,DB01060,47
DB01159,DB06595,47
DB01074,DB12332,47
DB00283,DB01228,47
DB00208,DB01621,47
DB00207,DB01621,47
DB00422,DB04855,47
DB00367,DB04868,47
DB00203,DB01621,47
DB00201,DB01621,47
DB00705,DB05381,47
DB00678,DB08860,47
DB00231,DB00243,47
DB00675,DB08860,47
DB00208,DB01072,47
DB00947,DB08865,47
DB00289,DB00835,47
DB00294,DB01263,47
DB00285,DB00835,47
DB00283,DB00835,47
DB01026,DB06700,47
DB01319,DB09054,47
DB00736,DB01621,47
DB00246,DB00738,47
DB01029,DB01221,47
DB01026,DB01221,47
DB01023,DB01221,47
DB00176,DB00261,47
DB00289,DB00918,47
DB00593,DB09074,47
DB00283,DB00918,47
DB00263,DB00553,47
DB00281,DB00918,47
DB00363,DB00988,47
DB00220,DB00808,47
DB00227,DB00808,47
DB06708,DB11614,47
DB00224,DB00808,47
DB00396,DB01241,47
DB01067,DB08865,47
DB00254,DB00615,47
DB00783,DB01072,47
DB00613,DB01359,47
DB00338,DB01058,47
DB00263,DB01410,47
DB00199,DB00553,47
DB00398,DB00997,47
DB00582,DB00694,47
DB00220,DB00925,47
DB01171,DB09118,47
DB01171,DB09119,47
DB00316,DB09039,47
DB00091,DB11915,47
DB00497,DB01075,47
DB00619,DB01194,47
DB00196,DB00897,47
DB06738,DB09198,47
DB01072,DB05381,47
DB00678,DB06210,47
DB01232,DB09101,47
DB00549,DB01072,47
DB00091,DB00240,47
DB01149,DB01229,47
DB00338,DB01131,47
DB01200,DB01232,47
DB00343,DB06710,47
DB04855,DB08883,47
DB00362,DB01591,47
DB00628,DB08873,47
DB00759,DB01263,47
DB00224,DB01551,47
DB00914,DB01118,47
DB00592,DB00608,47
DB00220,DB01551,47
DB00263,DB04835,47
DB00741,DB09065,47
DB01118,DB01466,47
DB00402,DB00622,47
DB00641,DB09291,47
DB00564,DB09120,47
DB00624,DB00715,47
DB00469,DB06414,47
DB00740,DB12332,47
DB00738,DB01685,47
DB00784,DB01101,47
DB08893,DB09291,47
DB00315,DB09120,47
DB00448,DB01264,47
DB00690,DB01149,47
DB00339,DB01232,47
DB00705,DB01576,47
DB00091,DB06770,47
DB00694,DB01232,47
DB00661,DB01159,47
DB00472,DB01263,47
DB01410,DB08873,47
DB00661,DB09477,47
DB00396,DB00625,47
DB00188,DB09026,47
DB00757,DB05521,47
DB00396,DB00622,47
DB00736,DB04938,47
DB00363,DB01435,47
DB00289,DB00951,47
DB00617,DB00625,47
DB01232,DB06712,47
DB00188,DB01558,47
DB00544,DB06290,47
DB00327,DB12332,47
DB00243,DB00625,47
DB00246,DB00625,47
DB00398,DB01036,47
DB00373,DB00613,47
DB00661,DB01261,47
DB00564,DB00976,47
DB00661,DB01263,47
DB00320,DB00586,47
DB00932,DB11614,47
DB00270,DB00865,47
DB00571,DB01104,47
DB00285,DB01110,47
DB00245,DB09238,47
DB00283,DB01110,47
DB00472,DB04871,47
DB00289,DB01110,47
DB00363,DB06636,47
DB00268,DB01211,47
DB00091,DB01085,47
DB01132,DB01218,47
DB00622,DB01018,47
DB00208,DB00316,47
DB00207,DB00316,47
DB00188,DB01062,47
DB00205,DB00316,47
DB04855,DB08907,47
DB00203,DB00316,47
DB00201,DB00316,47
DB00184,DB06636,47
DB00356,DB00679,47
DB00199,DB00996,47
DB01015,DB01435,47
DB00943,DB01104,47
DB01012,DB01435,47
DB00295,DB08865,47
DB00177,DB00857,47
DB00176,DB00857,47
DB00943,DB01101,47
DB00499,DB01211,47
DB00300,DB00661,47
DB00865,DB12332,47
DB01020,DB06636,47
DB08873,DB09297,47
DB01035,DB09118,47
DB00468,DB04898,47
DB00426,DB01149,47
DB00927,DB09198,47
DB05521,DB13179,47
DB00636,DB01211,47
DB00220,DB01544,47
DB00224,DB01544,47
DB00227,DB01544,47
DB00188,DB01261,47
DB00530,DB01015,47
DB00699,DB01012,47
DB00231,DB08865,47
DB00177,DB00472,47
DB00705,DB09238,47
DB00188,DB09291,47
DB00502,DB00835,47
DB01072,DB06267,47
DB00503,DB00835,47
DB00951,DB01204,47
DB00246,DB00471,47
DB00243,DB00471,47
DB00705,DB00912,47
DB00257,DB06803,47
DB00196,DB00741,47
DB01349,DB04855,47
DB00582,DB01020,47
DB01167,DB01595,47
DB00604,DB01232,47
DB00184,DB00371,47
DB00467,DB00651,47
DB01015,DB06268,47
DB00185,DB00501,47
DB00188,DB00371,47
DB01131,DB06414,47
DB00332,DB09167,47
DB01319,DB11817,47
DB00184,DB00675,47
DB00568,DB00997,47
DB00184,DB00679,47
DB00184,DB00678,47
DB00960,DB01156,47
DB00960,DB01151,47
DB00932,DB00943,47
DB00494,DB00841,47
DB00608,DB04920,47
DB00266,DB00313,47
DB00289,DB00476,47
DB00203,DB00751,47
DB00283,DB00476,47
DB00281,DB00476,47
DB00208,DB00751,47
DB01149,DB01241,47
DB01268,DB08943,47
DB00313,DB01120,47
DB00320,DB05294,47
DB01110,DB08865,47
DB00589,DB09238,47
DB00377,DB00379,47
DB00363,DB00454,47
DB00412,DB00799,47
DB00296,DB01118,47
DB00379,DB00622,47
DB00788,DB09120,47
DB00549,DB00604,47
DB00544,DB00604,47
DB00270,DB00582,47
DB00472,DB00857,47
DB00343,DB00768,47
DB00320,DB01039,47
DB00320,DB00567,47
DB00812,DB05812,47
DB00339,DB09065,47
DB01232,DB06145,47
DB00822,DB01264,47
DB00188,DB06738,47
DB00889,DB06708,47
DB01167,DB01248,47
DB00822,DB01263,47
DB01065,DB01104,47
DB01101,DB03756,47
DB00712,DB05219,47
DB00433,DB00501,47
DB00433,DB00502,47
DB00433,DB00503,47
DB00377,DB00705,47
DB00440,DB01101,47
DB00699,DB04855,47
DB00377,DB01075,47
DB00377,DB01072,47
DB00496,DB09238,47
DB00468,DB01319,47
DB00169,DB00196,47
DB01264,DB06738,47
DB00285,DB00446,47
DB00169,DB01041,47
DB01151,DB01466,47
DB00213,DB00546,47
DB00215,DB00546,47
DB00227,DB01132,47
DB00224,DB01132,47
DB00496,DB05521,47
DB00220,DB01132,47
DB00932,DB06770,47
DB00514,DB00932,47
DB00482,DB06595,47
DB00857,DB01095,47
DB00169,DB00997,47
DB00169,DB00224,47
DB00169,DB00227,47
DB00169,DB00220,47
DB00381,DB01211,47
DB00289,DB00912,47
DB00412,DB01050,47
DB00263,DB00622,47
DB00285,DB00912,47
DB00455,DB04871,47
DB00836,DB01012,47
DB00283,DB00912,47
DB00220,DB00850,47
DB00224,DB00850,47
DB00227,DB00850,47
DB00582,DB11614,47
DB00864,DB01340,47
DB00188,DB00239,47
DB00273,DB01175,47
DB00864,DB01348,47
DB00201,DB08873,47
DB00455,DB01319,47
DB00490,DB01075,47
DB00270,DB00440,47
DB00501,DB00850,47
DB00602,DB04855,47
DB00575,DB00908,47
DB00203,DB01115,47
DB00575,DB00907,47
DB00270,DB01396,47
DB00245,DB00289,47
DB00169,DB00317,47
DB00620,DB00705,47
DB00205,DB00678,47
DB00208,DB00678,47
DB01035,DB09291,47
DB00091,DB03793,47
DB00176,DB00757,47
DB00177,DB00757,47
DB00347,DB06414,47
DB00347,DB06413,47
DB01008,DB01264,47
DB00730,DB09198,47
DB00624,DB00678,47
DB01403,DB01577,47
DB06789,DB09074,47
DB01026,DB01628,47
DB06287,DB09074,47
DB01029,DB01628,47
DB00176,DB00422,47
DB00481,DB09054,47
DB00726,DB09167,47
DB00531,DB00951,47
DB00333,DB01426,47
DB00327,DB01151,47
DB00327,DB01156,47
DB00454,DB09054,47
DB00285,DB00612,47
DB00283,DB00612,47
DB00496,DB08901,47
DB00589,DB01171,47
DB06595,DB06739,47
DB00289,DB00612,47
DB08873,DB08906,47
DB00176,DB01283,47
DB01248,DB01319,47
DB00246,DB01114,47
DB00243,DB01114,47
DB00245,DB00246,47
DB00243,DB00245,47
DB00477,DB04946,47
DB00476,DB04946,47
DB01028,DB08873,47
DB00637,DB06636,47
DB00496,DB00960,47
DB01126,DB01319,47
DB00208,DB01233,47
DB00199,DB01223,47
DB00281,DB01283,47
DB00482,DB00514,47
DB00883,DB06636,47
DB00752,DB01577,47
DB00812,DB01124,47
DB00257,DB09082,47
DB00254,DB09082,47
DB01149,DB04572,47
DB00554,DB01132,47
DB00468,DB06292,47
DB01192,DB09167,47
DB00869,DB01232,47
DB00849,DB01171,47
DB00227,DB00589,47
DB00224,DB00589,47
DB00220,DB00589,47
DB00455,DB01075,47
DB00270,DB00349,47
DB00246,DB01016,47
DB00208,DB04868,47
DB00203,DB04868,47
DB04868,DB06712,47
DB00327,DB00608,47
DB00185,DB00215,47
DB00257,DB01095,47
DB00254,DB01095,47
DB01403,DB09183,47
DB06144,DB12332,47
DB00320,DB11575,47
DB06148,DB09074,47
DB00300,DB00339,47
DB00264,DB00933,47
DB01156,DB01233,47
DB00624,DB09054,47
DB09167,DB11560,47
DB00227,DB00602,47
DB01114,DB09039,47
DB00224,DB00602,47
DB00207,DB09074,47
DB00976,DB12267,47
DB01124,DB01357,47
DB01072,DB08828,47
DB00712,DB09238,47
DB00224,DB11737,47
DB00227,DB11737,47
DB00220,DB11737,47
DB00796,DB01118,47
DB01384,DB09065,47
DB00361,DB00622,47
DB00257,DB09389,47
DB00254,DB09389,47
DB01104,DB01181,47
DB01101,DB01181,47
DB04868,DB13874,47
DB00300,DB04841,47
DB00736,DB01104,47
DB01118,DB06725,47
DB00349,DB13874,47
DB00482,DB09065,47
DB00285,DB00425,47
DB00715,DB01392,47
DB00343,DB13874,47
DB00420,DB01621,47
DB00214,DB01026,47
DB00818,DB01156,47
DB05219,DB08912,47
DB01587,DB09074,47
DB00220,DB00845,47
DB01072,DB01074,47
DB00227,DB00845,47
DB00224,DB00845,47
DB00619,DB01708,47
DB01124,DB09167,47
DB00201,DB01232,47
DB00215,DB00262,47
DB00231,DB00715,47
DB00396,DB00661,47
DB00925,DB01167,47
DB00398,DB00661,47
DB01211,DB01268,47
DB00343,DB11915,47
DB00736,DB00783,47
DB00625,DB00945,47
DB00619,DB01029,47
